"","individualID","namedLocation","plotID","date.x","growthForm","plantStatus","stemDiameter","measurementHeight","changedMeasurementLocation","height","maxCrownDiameter","ninetyCrownDiameter","canopyPosition","basalStemDiameter","subplotID","taxonID","scientificName","utmZone","adjNorthing","adjEasting","adjCoordinateUncertainty","adjDecimalLatitude","adjDecimalLongitude","adjElevation","adjElevationUncertainty"
"408","NEON.PLA.D19.BONA.01228","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Standing dead",10.1,129,"noChange",12.1,3.7,1.6,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225858.20435311,475935.710932789,0.76,65.155279800893,-147.513291142624,"264.52",1.18
"409","NEON.PLA.D19.BONA.01229","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",18.5,130,"noChange",15.8,4.3,2.4,"Full sun",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225857.80321714,475937.02206912,0.76,65.1552762974366,-147.513263107906,"264.52",1.18
"410","NEON.PLA.D19.BONA.01230","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",18.2,124,"noChange",16,5,4,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225860.03358893,475935.469032033,0.76,65.1552961956012,-147.513296619304,"264.52",1.18
"411","NEON.PLA.D19.BONA.01231","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",17.5,125,"noChange",16,3.5,2.9,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225861.34246484,475934.838741345,0.76,65.1553078931816,-147.513310289719,"264.52",1.18
"412","NEON.PLA.D19.BONA.01232","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Standing dead",10.5,116,"noChange",10.8,4.1,0.5,"Mostly shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225862.58470786,475934.584851269,0.76,65.155319020371,-147.513315920348,"264.52",1.18
"413","NEON.PLA.D19.BONA.01233","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",13.5,120,"noChange",15.2,3.5,3.1,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225862.11728083,475935.868174787,0.76,65.1553149201109,-147.513288467309,"264.52",1.18
"414","NEON.PLA.D19.BONA.01234","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",14.8,133,"noChange",15.2,4.1,2.7,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225861.02589544,475937.313525758,0.76,65.1553052333559,-147.513257450212,"264.52",1.18
"415","NEON.PLA.D19.BONA.01235","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",15.7,122,"noChange",15,3.2,3,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225863.11402294,475936.889718668,0.76,65.1553239376372,-147.513266851644,"264.52",1.18
"416","NEON.PLA.D19.BONA.01236","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Standing dead",10.2,115,"noChange",10,2.5,1.3,"Mostly shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225864.21493315,475938.418547604,0.76,65.1553339267807,-147.513234434143,"264.52",1.18
"417","NEON.PLA.D19.BONA.01237","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",22.1,118,"noChange",16.7,6,4.5,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225862.91054465,475940.18537969,0.76,65.1553223523437,-147.513196523249,"264.52",1.18
"418","NEON.PLA.D19.BONA.01238","BONA_084.basePlot.vst","BONA_084",2021-09-09,"multi-bole tree","Live",14.3,124,"noChange",14.3,3.5,2.9,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225861.43546466,475940.767176751,0.76,65.1553091599926,-147.513183858383,"264.52",1.18
"419","NEON.PLA.D19.BONA.01238A","BONA_084.basePlot.vst","BONA_084",2021-09-09,"multi-bole tree","Standing dead",7,124,"noChange",NA,NA,NA,NA,NA,"39","POTR5","Populus tremuloides Michx.","6N",7225861.43546466,475940.767176751,0.76,65.1553091599926,-147.513183858383,"264.52",1.18
"420","NEON.PLA.D19.BONA.01239","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",19.1,111,"noChange",14.6,4.3,3.1,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225857.33069372,475941.281021163,0.76,65.1552723684515,-147.513172187011,"264.52",1.18
"421","NEON.PLA.D19.BONA.01240","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Standing dead",11.3,123,"noChange",12.1,2.5,1.5,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225855.92671715,475940.41524446,0.76,65.1552597084909,-147.513190409718,"264.52",1.18
"422","NEON.PLA.D19.BONA.01241","BONA_084.basePlot.vst","BONA_084",2021-09-09,NA,"Downed",NA,NA,"noChange",NA,NA,NA,NA,NA,"39","POTR5","Populus tremuloides Michx.","6N",7225855.61049137,475939.817810389,0.76,65.1552568276656,-147.513203097528,"264.52",1.18
"423","NEON.PLA.D19.BONA.01250","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",19.5,103,"noChange",15.5,5.1,4.2,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225857.46804236,475948.455260782,0.75,65.1552741238801,-147.513019191828,"263.46",1.2
"424","NEON.PLA.D19.BONA.01251","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",13.8,130,"noChange",14.2,5.8,3.4,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225864.50107069,475946.087060778,0.74,65.1553370532817,-147.513070922039,"267.78",1.18
"425","NEON.PLA.D19.BONA.01252","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Dead, broken bole",13.6,134,"noChange",4,NA,NA,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225866.58566586,475947.086121932,0.74,65.1553558296226,-147.51304997436,"267.78",1.18
"426","NEON.PLA.D19.BONA.01253","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Dead, broken bole",13.7,120,"noChange",1.7,NA,NA,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225867.97609966,475950.622559111,0.74,65.1553685627507,-147.512974786588,"267.78",1.18
"427","NEON.PLA.D19.BONA.01255","BONA_084.basePlot.vst","BONA_084",2021-09-09,"multi-bole tree","Dead, broken bole",16.8,122,"noChange",5.2,NA,NA,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225866.13468116,475947.677738288,0.74,65.1553518264098,-147.513037277604,"267.78",1.18
"428","NEON.PLA.D19.BONA.01255A","BONA_084.basePlot.vst","BONA_084",2021-09-09,"multi-bole tree","Dead, broken bole",13.3,110,"noChange",NA,NA,NA,NA,NA,"39","POTR5","Populus tremuloides Michx.","6N",7225866.13468116,475947.677738288,0.74,65.1553518264098,-147.513037277604,"267.78",1.18
"429","NEON.PLA.D19.BONA.01256","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Dead, broken bole",12.7,135,"noChange",6.2,NA,NA,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225867.47205914,475947.023923557,0.74,65.1553637780262,-147.513051454618,"267.78",1.18
"430","NEON.PLA.D19.BONA.01257","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Dead, broken bole",10.8,120,"noChange",5,NA,NA,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225857.44220788,475947.616049385,0.75,65.1552738309045,-147.513037086848,"263.46",1.2
"431","NEON.PLA.D19.BONA.01258","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Standing dead",10.5,130,"noChange",12.7,4.7,2.4,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225859.49257896,475949.490587649,0.75,65.1552923639974,-147.512997460244,"263.46",1.2
"432","NEON.PLA.D19.BONA.01260","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",14.6,110,"noChange",7.7,4.3,4.1,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225861.01997282,475949.328985237,0.75,65.1553060563699,-147.513001171754,"263.46",1.2
"433","NEON.PLA.D19.BONA.01261","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",14.8,120,"noChange",14,4.1,2.6,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225862.632059,475947.911786223,0.75,65.1553204170858,-147.513031678549,"263.46",1.2
"434","NEON.PLA.D19.BONA.01262","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",12.7,130,"noChange",14.3,3.6,1.7,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225859.60642921,475945.25404354,0.75,65.1552930766182,-147.513087841075,"263.46",1.2
"435","NEON.PLA.D19.BONA.01263","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",17.6,120,"noChange",15.9,2.7,2.6,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225868.29295574,475945.929571329,0.74,65.1553710635236,-147.513074938363,"267.78",1.18
"436","NEON.PLA.D19.BONA.01266","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",17.9,120,"noChange",7.9,3.9,3.7,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225868.20283507,475944.807852948,0.74,65.1553701731511,-147.513098847904,"267.78",1.18
"437","NEON.PLA.D19.BONA.01268","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",14.9,124,"noChange",14.7,5.3,3.3,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225868.39454965,475946.985181173,0.74,65.1553720520132,-147.51305244084,"267.78",1.18
"438","NEON.PLA.D19.BONA.01269","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Standing dead",18.9,120,"noChange",13.4,4.8,2.7,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225872.60245489,475951.503806781,0.74,65.1554101357865,-147.512956792116,"267.78",1.18
"439","NEON.PLA.D19.BONA.01270","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",12.7,134,"noChange",14.3,2.3,2.3,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225871.61133312,475948.996197308,0.74,65.1554010603983,-147.513010105301,"267.78",1.18
"440","NEON.PLA.D19.BONA.01271","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",17.1,112,"noChange",14.9,5.6,3.1,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225858.59414758,475946.760637211,0.75,65.1552841040253,-147.513055531544,"263.46",1.2
"441","NEON.PLA.D19.BONA.01272","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Dead, broken bole",14,140,"noChange",6.3,NA,NA,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225859.60468779,475943.147310218,0.75,65.155292907379,-147.513132775214,"263.46",1.2
"442","NEON.PLA.D19.BONA.01273","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",15.1,123,"noChange",6.1,4.1,3.9,"Partially shaded",NA,"39","PIGL","Picea glauca (Moench) Voss","6N",7225859.82147,475941.993275639,0.75,65.1552947682488,-147.513157427156,"263.46",1.2
"443","NEON.PLA.D19.BONA.01274","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Dead, broken bole",10.8,130,"noChange",4.4,NA,NA,"Mostly shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225870.91215698,475943.309140584,0.74,65.1553943725717,-147.513131283627,"267.78",1.18
"444","NEON.PLA.D19.BONA.01277","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",22.5,130,"noChange",15.6,6.6,4,"Partially shaded",NA,"41","POTR5","Populus tremuloides Michx.","6N",7225872.1561488,475954.003830182,0.74,65.1554063136467,-147.512903391638,"267.78",1.18
"445","NEON.PLA.D19.BONA.01278","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",15.5,130,"noChange",14.9,4.4,2.1,"Partially shaded",NA,"41","POTR5","Populus tremuloides Michx.","6N",7225872.46177345,475955.457951738,0.74,65.1554091617693,-147.512872429549,"267.78",1.18
"446","NEON.PLA.D19.BONA.01279","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",22.3,130,"noChange",17.3,6.4,5.1,"Partially shaded",NA,"41","POTR5","Populus tremuloides Michx.","6N",7225873.38345089,475951.935682292,0.74,65.1554171745557,-147.512947715952,"267.78",1.18
"447","NEON.PLA.D19.BONA.01280","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",16.6,130,"noChange",10.4,3.9,3.5,"Mostly shaded",NA,"41","PIGL","Picea glauca (Moench) Voss","6N",7225871.92595519,475956.223998382,0.74,65.1554044101064,-147.512855997664,"267.78",1.18
"448","NEON.PLA.D19.BONA.01281","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",14,130,"noChange",14.6,3.4,1.4,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225868.61512245,475945.636422178,0.74,65.1553739327086,-147.51308124679,"267.78",1.18
"449","NEON.PLA.D19.BONA.01285","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",17.9,120,"noChange",15.3,3.2,3,"Partially shaded",NA,"39","POTR5","Populus tremuloides Michx.","6N",7225859.99406867,475942.565339575,0.75,65.1552963585625,-147.513145255544,"263.46",1.2
"450","NEON.PLA.D19.BONA.02501","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.6,NA,NA,"Partially shaded",1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"451","NEON.PLA.D19.BONA.02502","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Standing dead",10.7,126,"noChange",5.3,2.9,2.3,"Mostly shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7226066.46091678,476453.851033237,0.85,65.1571857201027,-147.502275075947,"260.96",1.29
"452","NEON.PLA.D19.BONA.02502A","BONA_072.basePlot.vst","BONA_072",2021-09-07,"multi-bole tree","Standing dead",7.9,128,"noChange",NA,NA,NA,NA,NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.","6N",7226066.46091678,476453.851033237,0.85,65.1571857201027,-147.502275075947,"260.96",1.29
"453","NEON.PLA.D19.BONA.02503","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Standing dead",12.8,129,"noChange",5.4,2.3,1.9,"Mostly shaded",NA,"39","PIGL","Picea glauca (Moench) Voss","6N",7226067.75648427,476460.452895346,0.85,65.1571978154278,-147.502134474575,"260.96",1.29
"454","NEON.PLA.D19.BONA.02504","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.7,NA,NA,"Full shade",1.2,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"455","NEON.PLA.D19.BONA.02505","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"protocolChange",0.7,NA,NA,"Mostly shaded",1.1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"456","NEON.PLA.D19.BONA.02506","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.7,NA,NA,"Mostly shaded",1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"457","NEON.PLA.D19.BONA.02507","BONA_072.basePlot.vst","BONA_072",2021-09-07,"sapling","Live",NA,NA,"noChange",0.7,NA,NA,"Mostly shaded",1,"23","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"458","NEON.PLA.D19.BONA.02508","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.7,NA,NA,"Partially shaded",1.4,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"459","NEON.PLA.D19.BONA.02509","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.8,NA,NA,"Partially shaded",1.2,"21","PIGL","Picea glauca (Moench) Voss",NA,NA,NA,NA,NA,NA,NA,NA
"460","NEON.PLA.D19.BONA.02510","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",1.4,NA,NA,"Partially shaded",1.7,"21","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"461","NEON.PLA.D19.BONA.02511","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live, physically damaged",NA,NA,"noChange",0.7,NA,NA,"Mostly shaded",1.1,"21","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"462","NEON.PLA.D19.BONA.02512","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.6,NA,NA,"Mostly shaded",1.1,"21","PIGL","Picea glauca (Moench) Voss",NA,NA,NA,NA,NA,NA,NA,NA
"463","NEON.PLA.D19.BONA.02513","BONA_078.basePlot.vst","BONA_078",2021-09-08,"single bole tree","Live",20.7,130,"noChange",14.6,5.1,4,"Partially shaded",NA,"21","BENE4","Betula neoalaskana Sarg.","6N",7225999.44016825,476190.898566056,0.78,65.156565519433,-147.507872484944,"272.57",1.26
"464","NEON.PLA.D19.BONA.02514","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.1,NA,NA,"Full shade",1.3,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"465","NEON.PLA.D19.BONA.02515","BONA_078.basePlot.vst","BONA_078",2021-09-08,"small shrub","Live",NA,NA,"noChange",1.4,1.6,1.6,"Mostly shaded",2.5,"21","ALVI5","Alnus viridis (Chaix) DC.",NA,NA,NA,NA,NA,NA,NA,NA
"466","NEON.PLA.D19.BONA.02516","BONA_078.basePlot.vst","BONA_078",2021-09-08,"single shrub","Live",4.3,130,"noChange",2.7,4.3,2.5,"Partially shaded",5.3,"21","ALVI5","Alnus viridis (Chaix) DC.",NA,NA,NA,NA,NA,NA,NA,NA
"467","NEON.PLA.D19.BONA.02516","BONA_078.basePlot.vst","BONA_078",2021-09-08,"single shrub","Live, physically damaged",1.2,130,"noChange",NA,NA,NA,NA,2.9,"21","ALVI5","Alnus viridis (Chaix) DC.",NA,NA,NA,NA,NA,NA,NA,NA
"468","NEON.PLA.D19.BONA.02516","BONA_078.basePlot.vst","BONA_078",2021-09-08,"single shrub","Live",1.6,130,"noChange",NA,NA,NA,NA,2.8,"21","ALVI5","Alnus viridis (Chaix) DC.",NA,NA,NA,NA,NA,NA,NA,NA
"469","NEON.PLA.D19.BONA.02517","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.6,NA,NA,"Full shade",1.4,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"470","NEON.PLA.D19.BONA.02518","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.8,NA,NA,"Mostly shaded",1.1,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"471","NEON.PLA.D19.BONA.02519","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.7,NA,NA,"Full shade",2.1,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"472","NEON.PLA.D19.BONA.02520","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.9,NA,NA,"Full shade",1.2,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"473","NEON.PLA.D19.BONA.02521","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",1.2,NA,NA,"Mostly shaded",2.1,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"474","NEON.PLA.D19.BONA.02522","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",18.3,130,"noChange",15.5,4,3.8,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226050.9199227,476465.23551693,0.85,65.1570470946782,-147.502029603087,"260.96",1.29
"475","NEON.PLA.D19.BONA.02523","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",15.7,130,"noChange",14.8,4,2.9,"Partially shaded",NA,"23","BENE4","Betula neoalaskana Sarg.","6N",7226053.04292605,476468.224099348,0.85,65.1570663560139,-147.501966215431,"260.96",1.29
"476","NEON.PLA.D19.BONA.02524","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",11.3,130,"noChange",7.8,2.5,2.3,"Mostly shaded",NA,"23","PIGL","Picea glauca (Moench) Voss","6N",7226042.70512425,476472.759988988,0.88,65.156973926105,-147.501867710166,"255.42",1.23
"477","NEON.PLA.D19.BONA.02525","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"protocolChange",1.3,NA,NA,"Partially shaded",1.1,"39","BENE4","Betula neoalaskana Sarg.",NA,NA,NA,NA,NA,NA,NA,NA
"478","NEON.PLA.D19.BONA.02535","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",1.2,NA,NA,"Partially shaded",1.1,"39","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"479","NEON.PLA.D19.BONA.02536","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.7,NA,NA,"Full shade",10,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"480","NEON.PLA.D19.BONA.02537","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",1,NA,NA,"Mostly shaded",1.8,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"481","NEON.PLA.D19.BONA.02538","BONA_078.basePlot.vst","BONA_078",2021-09-08,"small tree","Live",3.5,125,"noChange",1.5,3.6,1.5,"Mostly shaded",NA,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"482","NEON.PLA.D19.BONA.02539","BONA_078.basePlot.vst","BONA_078",2021-09-08,"single bole tree","Live",10.6,130,"noChange",10.6,4.5,3.5,"Partially shaded",NA,"39","BENE4","Betula neoalaskana Sarg.","6N",7226019.80638397,476188.45216816,0.8,65.156748073669,-147.507928161399,"276.64",1.19
"483","NEON.PLA.D19.BONA.02701","BONA_084.basePlot.vst","BONA_084",2021-09-09,"sapling","Live,  other damage",NA,NA,"noChange",1.7,NA,NA,"Mostly shaded",1.1,"41","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"484","NEON.PLA.D19.BONA.02702","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",21.7,128,"noChange",17.1,4.6,4.3,"Partially shaded",NA,"41","POTR5","Populus tremuloides Michx.","6N",7225858.11543885,475956.074414522,0.75,65.1552804878532,-147.512856795439,"263.46",1.2
"485","NEON.PLA.D19.BONA.02703","BONA_084.basePlot.vst","BONA_084",2021-09-09,"sapling","Live",NA,NA,"noChange",1.2,NA,NA,"Mostly shaded",1.3,"39","BENE4","Betula neoalaskana Sarg.",NA,NA,NA,NA,NA,NA,NA,NA
"486","NEON.PLA.D19.BONA.02704","BONA_084.basePlot.vst","BONA_084",2021-09-09,"sapling","Standing dead",NA,NA,"noChange",0.9,NA,NA,"Mostly shaded",1.5,"41","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"487","NEON.PLA.D19.BONA.02705","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Live",14.7,130,"noChange",16,4.1,4,"Partially shaded",NA,"41","POTR5","Populus tremuloides Michx.","6N",7225871.36197639,475954.544310864,0.74,65.15539922753,-147.512891726093,"267.78",1.18
"488","NEON.PLA.D19.BONA.02706","BONA_084.basePlot.vst","BONA_084",2021-09-09,"single bole tree","Standing dead",19,129,"noChange",13.8,2.9,2.8,"Partially shaded",NA,"41","POTR5","Populus tremuloides Michx.","6N",7225855.02084055,475952.829844167,0.75,65.1552524858751,-147.512925462519,"263.46",1.2
"489","NEON.PLA.D19.BONA.02873","BONA_072.basePlot.vst","BONA_072",2021-09-07,"single bole tree","Live",10.5,140,"noChange",5.5,4.4,3.7,"Mostly shaded",NA,"39","PIGL","Picea glauca (Moench) Voss","6N",7226076.83377381,476450.858059149,0.81,65.1572785744122,-147.502340678061,"263.41",1.32
"490","NEON.PLA.D19.BONA.02874","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",1.3,NA,NA,"Full shade",1.1,"39","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"491","NEON.PLA.D19.BONA.02875","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",1.7,NA,NA,"Partially shaded",1.1,"39","BENE4","Betula neoalaskana Sarg.",NA,NA,NA,NA,NA,NA,NA,NA
"492","NEON.PLA.D19.BONA.02876","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.8,NA,NA,"Partially shaded",1.1,"39","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
"493","NEON.PLA.D19.BONA.02877","BONA_078.basePlot.vst","BONA_078",2021-09-08,"single shrub","Standing dead",1.2,130,"noChange",1.9,1.8,0.9,"Partially shaded",2.3,"39","ALVI5","Alnus viridis (Chaix) DC.",NA,NA,NA,NA,NA,NA,NA,NA
"494","NEON.PLA.D19.BONA.03807","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",1.2,NA,NA,"Partially shaded",1,"21","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"495","NEON.PLA.D19.BONA.03808","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",1.6,NA,NA,"Mostly shaded",1.2,"21","POTR5","Populus tremuloides Michx.",NA,NA,NA,NA,NA,NA,NA,NA
"496","NEON.PLA.D19.BONA.03809","BONA_078.basePlot.vst","BONA_078",2021-09-08,"sapling","Live",NA,NA,"noChange",0.8,NA,NA,"Partially shaded",1,"21","PIMA","Picea mariana (Mill.) Britton, Sterns & Poggenb.",NA,NA,NA,NA,NA,NA,NA,NA
